cik,company,period_of_report,gvkey,datadate,filename,can_label,qualified,label,bankruptcy_prediction_split,bankruptcy_date_1,bankruptcy_date_2,bankruptcy_date_3,filing_date,cik_year,gc_list,year,accessionNumber,form,primaryDocument,isXBRL,reportDateIndex,revenue,sga_expenses,gross_profit,cost_of_goods_sold,operating_expenses,operating_income,interest_expense,pretax_income,income_taxes,net_income,earnings_per_share_basic,earnings_per_share_diluted,goodwill,assets,current_assets,noncurrent_assets,cash_and_cash_equivalents,short_term_investments,accounts_receivable,inventory,property_plant_and_equipment_net,accounts_payable,current_liabilities,long_term_debt,noncurrent_liabilities,liabilities,net_cash_from_operating_activities,net_cash_from_investing_activities,net_cash_from_financing_activities,cash_end_of_period,depreciation_and_amortization,capital_expenditures,accumulated_other_comprehensive_income,stockholders_equity
3197,CECO ENVIRONMENTAL CORP,2015-12-31,1050,31/12/2015,/2015/3197_10K_2015_0001564590-16-015157.json,True,Yes,False,test,,,,2016-03-23,3197__2015,[],2016,0001564590-16-015157,10-K,cece-10k_20151231.htm,1,428,367422000.000000,67329000.000000,109171000.000000,258251000.000000,25613000.000000,-2081000.000000,25613000.000000,-5602000.000000,-2081000.000000,-5734000.000000,-0.190000,-0.190000,220163000.000000,598819000.000000,228456000.000000,9058000.000000,5319000.000000,148173000.000000,97778000.000000,32509000.000000,44981000.000000,99097000.000000,148173000.000000,157834000.000000,30072000.000000,239153000.000000,38920000.000000,38920000.000000,481000.000000,481000.000000,16520000.000000,3205000.000000,-9577000.000000,245021000.000000
3197,CECO ENVIRONMENTAL CORP,2016-12-31,1050,31/12/2016,/2016/3197_10K_2016_0001564590-17-004264.json,True,Yes,False,test,,,,2017-03-14,3197__2016,[],2017,0001564590-17-004264,10-K,cece-10k_20161231.htm,1,376,417011000.000000,81743000.000000,134859000.000000,282152000.000000,20231000.000000,310000.000000,20231000.000000,-38218000.000000,310000.000000,-38254000.000000,-1.120000,-1.120000,170153000.000000,498634000.000000,212978000.000000,13560000.000000,1498000.000000,146358000.000000,83062000.000000,21487000.000000,27270000.000000,5300000.000000,146358000.000000,114366000.000000,34864000.000000,190082000.000000,-55838000.000000,-55838000.000000,14244000.000000,3137000.000000,18903000.000000,657000.000000,-13042000.000000,190082000.000000
3197,CECO ENVIRONMENTAL CORP,2017-12-31,1050,31/12/2017,/2017/3197_10K_2017_0001564590-18-005085.json,True,Yes,False,test,,,,2018-03-09,3197__2017,[],2018,0001564590-18-005085,10-K,cece-10k_20171231.htm,1,321,345051000.000000,88975000.000000,113194000.000000,231857000.000000,7132000.000000,106000.000000,7132000.000000,-3029000.000000,106000.000000,-3029000.000000,-0.090000,-0.090000,166951000.000000,438549000.000000,173942000.000000,10760000.000000,591000.000000,107851000.000000,67990000.000000,20969000.000000,23400000.000000,5300000.000000,107851000.000000,103537000.000000,30382000.000000,186569000.000000,7797000.000000,-22713000.000000,14244000.000000,1425000.000000,16088000.000000,368000.000000,-8919000.000000,186569000.000000
3197,CECO ENVIRONMENTAL CORP,2018-12-31,1050,31/12/2018,/2018/3197_10K_2018_0001564590-19-006619.json,True,Yes,False,test,,,,2019-03-07,3197__2018,[],2019,0001564590-19-006619,10-K,cece-10k_20181231.htm,1,284,337339000.000000,87462000.000000,111537000.000000,225802000.000000,9683000.000000,-365000.000000,9683000.000000,-7121000.000000,-365000.000000,-7121000.000000,-0.210000,-0.210000,152156000.000000,392582000.000000,160865000.000000,10117000.000000,43676000.000000,103886000.000000,53225000.000000,20817000.000000,22200000.000000,1700000.000000,103886000.000000,74456000.000000,26925000.000000,178560000.000000,2862000.000000,38258000.000000,800000.000000,35052000.000000,13272000.000000,6296000.000000,-13415000.000000,178560000.000000
3197,CECO ENVIRONMENTAL CORP,2019-12-31,1050,31/12/2019,/2019/3197_10K_2019_0001564590-20-008551.json,True,Yes,False,test,,,,2020-03-04,3197__2019,[],2020,0001564590-20-008551,10-K,cece-10k_20191231.htm,1,245,341869000.000000,85978000.000000,114099000.000000,227770000.000000,8499000.000000,751000.000000,8499000.000000,-4363000.000000,751000.000000,17707000.000000,0.510000,0.500000,152020000.000000,408637000.000000,179498000.000000,9899000.000000,35602000.000000,115188000.000000,68434000.000000,20578000.000000,15274000.000000,1700000.000000,115188000.000000,63001000.000000,20372000.000000,193017000.000000,2862000.000000,-5146000.000000,800000.000000,35052000.000000,10609000.000000,509000.000000,-14505000.000000,193017000.000000
3197,CECO ENVIRONMENTAL CORP,2020-12-31,1050,31/12/2020,/2020/3197_10K_2020_0001564590-21-010416.json,True,Yes,False,test,,,,2021-03-03,3197__2020,[],2021,0001564590-21-010416,10-K,cece-10k_20201231.htm,1,205,316011000.000000,76926000.000000,105128000.000000,210883000.000000,8799000.000000,2033000.000000,8799000.000000,8211000.000000,2033000.000000,13346000.000000,0.230000,0.230000,161820000.000000,419314000.000000,183485000.000000,11530000.000000,35992000.000000,109356000.000000,63046000.000000,17343000.000000,16228000.000000,84997000.000000,109356000.000000,69491000.000000,20576000.000000,202658000.000000,2862000.000000,-9235000.000000,800000.000000,35052000.000000,9921000.000000,605000.000000,-14496000.000000,203611000.000000
2601,AEROFLEX INC,2004-06-30,1056,30/06/2004,/2004/2601_10K_2004_0001047469-04-028585.json,True,Yes,False,train,,,,2004-09-13,2601__2004,[],2004,0001047469-04-028585,10-K,a2143353z10-k.htm,0,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,AEROFLEX INC,2005-06-30,1056,30/06/2005,/2005/2601_10K_2005_0001047469-05-022854.json,True,Yes,False,train,,,,2005-09-13,2601__2005,[],2005,0001047469-05-022854,10-K,a2162888z10-k.htm,0,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,AEROFLEX INC,2006-06-30,1056,30/06/2006,/2006/2601_10K_2006_0001104659-06-060737.json,True,Yes,False,train,,,,2006-09-13,2601__2006,[],2006,0001104659-06-060737,10-K,a06-19311_110k.htm,0,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2004-03-31,1072,31/03/2004,/2004/859163_10K_2004_0000859163-04-000091.json,True,Yes,False,train,,,,2004-06-14,859163__2004,[],2004,0000859163-04-000091,10-K,fy0410k.htm,0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2005-03-31,1072,31/03/2005,/2005/859163_10K_2005_0000859163-05-000094.json,True,Yes,False,train,,,,2005-06-14,859163__2005,[],2005,0000859163-05-000094,10-K,fy0510k.htm,0,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2006-03-31,1072,31/03/2006,/2006/859163_10K_2006_0000859163-06-000102.json,True,Yes,False,train,,,,2006-05-30,859163__2006,[],2006,0000859163-06-000102,10-K,avxfy06form10-k.htm,0,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2007-03-31,1072,31/03/2007,/2007/859163_10K_2007_0000859163-07-000122.json,True,Yes,False,train,,,,2007-05-21,859163__2007,[],2007,0000859163-07-000122,10-K,form10kfy07.htm,0,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2008-03-31,1072,31/03/2008,/2008/859163_10K_2008_0000859163-08-000101.json,True,Yes,False,train,,,,2008-05-19,859163__2008,[],2008,0000859163-08-000101,10-K,form10kfy08.htm,0,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2009-03-31,1072,31/03/2009,/2009/859163_10K_2009_0000859163-09-000117.json,True,Yes,False,train,,,,2009-05-20,859163__2009,[],2009,0000859163-09-000117,10-K,form10kfy09.htm,0,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2010-03-31,1072,31/03/2010,/2010/859163_10K_2010_0000859163-10-000020.json,True,Yes,False,train,,,,2010-05-20,859163__2010,[],2010,0000859163-10-000020,10-K,avxform10kfy10.htm,0,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2011-03-31,1072,31/03/2011,/2011/859163_10K_2011_0000859163-11-000013.json,True,Yes,False,train,,,,2011-05-20,859163__2011,[],2011,0000859163-11-000013,10-K,avxform10kfy11.htm,0,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2012-03-31,1072,31/03/2012,/2012/859163_10K_2012_0000859163-12-000024.json,True,Yes,False,train,,,,2012-05-24,859163__2012,[],2012,0000859163-12-000024,10-K,avxform10kfy12.htm,1,518,1545254000.000000,116408000.000000,391959000.000000,1153295000.000000,,0.000000,707000.000000,152805000.000000,-1737000.000000,175551000.000000,0.900000,0.900000,162707000.000000,2468012000.000000,1727145000.000000,38783000.000000,395284000.000000,418133000.000000,206170000.000000,566117000.000000,236488000.000000,13815000.000000,297073000.000000,238112000.000000,25579000.000000,2120753000.000000,148422000.000000,127000.000000,0.000000,148422000.000000,46890000.000000,0.000000,,2120753000.000000
859163,AVX CORP,2013-03-31,1072,31/03/2013,/2013/859163_10K_2013_0000859163-13-000022.json,True,Yes,False,train,,,,2013-05-22,859163__2013,[],2013,0000859163-13-000022,10-K,avx-20130331x10k.htm,0,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859163,AVX CORP,2014-03-31,1072,31/03/2014,/2014/859163_10K_2014_0000859163-14-000035.json,True,Yes,False,train,,,,2014-05-21,859163__2014,[],2014,0000859163-14-000035,10-K,avx-20140331x10k.htm,1,109,1442604000.000000,119670000.000000,278834000.000000,1163770000.000000,,1726000.000000,2432000.000000,127037000.000000,1726000.000000,159164000.000000,0.750000,0.750000,213051000.000000,2384988000.000000,1768723000.000000,32229000.000000,460674000.000000,413615000.000000,206417000.000000,550518000.000000,235725000.000000,2956000.000000,161934000.000000,25000000.000000,175369000.000000,2047685000.000000,-70637000.000000,170000.000000,-66102000.000000,1600000.000000,50209000.000000,795000.000000,,2047685000.000000
859163,AVX CORP,2015-03-31,1072,31/03/2015,/2015/859163_10K_2015_0000859163-15-000024.json,True,Yes,False,train,,,,2015-05-20,859163__2015,[],2015,0000859163-15-000024,10-K,avx-20150331x10k.htm,1,921,1353228000.000000,115820000.000000,328569000.000000,1024659000.000000,,2274000.000000,978000.000000,225871000.000000,2274000.000000,212749000.000000,1.340000,1.340000,213051000.000000,2459015000.000000,1744552000.000000,31675000.000000,381605000.000000,461901000.000000,186615000.000000,535912000.000000,199842000.000000,4450000.000000,266309000.000000,150029000.000000,60743000.000000,2131963000.000000,197589000.000000,170000.000000,-68258000.000000,1600000.000000,42214000.000000,88000.000000,,2131963000.000000
859163,AVX CORP,2016-03-31,1072,31/03/2016,/2016/859163_10K_2016_0000859163-16-000079.json,True,Yes,False,test,,,,2016-05-20,859163__2016,[],2016,0000859163-16-000079,10-K,avx-20160331x10k.htm,1,758,1195529000.000000,119767000.000000,289069000.000000,906460000.000000,,3678000.000000,513000.000000,101535000.000000,3678000.000000,123984000.000000,0.610000,0.600000,213051000.000000,2409819000.000000,1686891000.000000,33749000.000000,454208000.000000,494594000.000000,162453000.000000,484268000.000000,217998000.000000,3772000.000000,180302000.000000,85577000.000000,52411000.000000,2177106000.000000,166441000.000000,-14727000.000000,-79918000.000000,1600000.000000,38951000.000000,1084000.000000,,2177106000.000000
859163,AVX CORP,2017-03-31,1072,31/03/2017,/2017/859163_10K_2017_0000859163-17-000028.json,True,Yes,False,test,,,,2017-05-19,859163__2017,[],2017,0000859163-17-000028,10-K,avx-20170331x10k.htm,1,536,1312661000.000000,117598000.000000,284755000.000000,1027906000.000000,,4011000.000000,,125785000.000000,4011000.000000,163557000.000000,0.750000,0.750000,213051000.000000,2477413000.000000,1836404000.000000,33803000.000000,578634000.000000,528748000.000000,176730000.000000,474128000.000000,239951000.000000,3944000.000000,216067000.000000,85577000.000000,44867000.000000,2216479000.000000,195011000.000000,-3734000.000000,-65945000.000000,195011000.000000,42687000.000000,11266000.000000,,2216479000.000000
859163,AVX CORP,2018-03-31,1072,31/03/2018,/2018/859163_10K_2018_0001437749-18-010388.json,True,Yes,False,test,,,,2018-05-18,859163__2018,[],2018,0001437749-18-010388,10-K,avx20180331_10k.htm,1,267,1562474000.000000,140528000.000000,318862000.000000,1243612000.000000,,-299000.000000,,4910000.000000,-299000.000000,179834000.000000,0.030000,0.030000,316298000.000000,2672766000.000000,1701724000.000000,70665000.000000,547415000.000000,279787000.000000,275259000.000000,516777000.000000,418286000.000000,8290000.000000,294563000.000000,,134760000.000000,2243443000.000000,195497000.000000,969000.000000,-91402000.000000,290280000.000000,59788000.000000,36000.000000,,2243443000.000000
859163,AVX CORP,2019-03-31,1072,31/03/2019,/2019/859163_10K_2019_0001437749-19-010375.json,True,Yes,False,test,,,,2019-05-17,859163__2019,[],2019,0001437749-19-010375,10-K,avx20190331_10k.htm,1,112,1791790000.000000,168804000.000000,482883000.000000,1308907000.000000,,-3426000.000000,,271813000.000000,-3426000.000000,319668000.000000,1.610000,1.610000,316675000.000000,2813278000.000000,1783727000.000000,76550000.000000,378456000.000000,434754000.000000,256991000.000000,631688000.000000,455757000.000000,24993000.000000,313185000.000000,,115913000.000000,2384180000.000000,232966000.000000,957000.000000,-77265000.000000,12317000.000000,90031000.000000,8000.000000,,2384180000.000000
764622,PINNACLE WEST CAPITAL CORP,2003-12-31,1075,31/12/2003,/2003/764622_10K_2003_0000950153-04-000639.json,True,Yes,False,train,,,,2004-03-15,764622__2003,[],2004,0000950153-04-000639,10-K,p68820e10vk.htm,0,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764622,PINNACLE WEST CAPITAL CORP,2004-12-31,1075,31/12/2004,/2004/764622_10K_2004_0000950153-05-000539.json,True,Yes,False,train,,,,2005-03-16,764622__2004,[],2005,0000950153-05-000539,10-K,p70328e10vk.htm,0,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764622,PINNACLE WEST CAPITAL CORP,2005-12-31,1075,31/12/2005,/2005/764622_10K_2005_0000950153-06-000633.json,True,Yes,False,train,,,,2006-03-13,764622__2005,[],2006,0000950153-06-000633,10-K,p71939e10vk.htm,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764622,PINNACLE WEST CAPITAL CORP,2006-12-31,1075,31/12/2006,/2006/764622_10K_2006_0000950153-07-000444.json,True,Yes,False,train,,,,2007-02-28,764622__2006,[],2007,0000950153-07-000444,10-K,p73495e10vk.htm,0,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764622,PINNACLE WEST CAPITAL CORP,2009-12-31,1075,31/12/2009,/2009/764622_10K_2009_0000950123-10-014366.json,True,Yes,False,train,,,,2010-02-19,764622__2009,[],2010,0000950123-10-014366,10-K,c96360e10vk.htm,0,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764622,PINNACLE WEST CAPITAL CORP,2010-12-31,1075,31/12/2010,/2010/764622_10K_2010_0000950123-11-015421.json,True,Yes,False,train,,,,2011-02-18,764622__2010,[],2011,0000950123-11-015421,10-K,c09734e10vk.htm,1,317,3263645000.000000,,,414555000.000000,877406000.000000,6368000.000000,65651000.000000,350053000.000000,18670000.000000,370209000.000000,3.280000,3.270000,,12362703000.000000,931930000.000000,1048656000.000000,110188000.000000,0.000000,7981000.000000,181414000.000000,8687756000.000000,104711000.000000,4230947000.000000,3045794000.000000,4230947000.000000,4230947000.000000,750457000.000000,-8576000.000000,6351000.000000,750457000.000000,472807000.000000,,,3775226000.000000
764622,PINNACLE WEST CAPITAL CORP,2011-12-31,1075,31/12/2011,/2011/764622_10K_2011_0001104659-12-012301.json,True,Yes,False,train,,,,2012-02-24,764622__2011,[],2012,0001104659-12-012301,10-K,a12-3670_410k.htm,1,228,3241379000.000000,,,427054000.000000,904286000.000000,3111000.000000,6659000.000000,183604000.000000,16367000.000000,366940000.000000,3.110000,3.090000,,13111018000.000000,956470000.000000,69072000.000000,33583000.000000,1342705000.000000,3748000.000000,204387000.000000,9043980000.000000,120289000.000000,4818673000.000000,3019054000.000000,4818673000.000000,4818673000.000000,1125583000.000000,3306000.000000,-2668000.000000,1125583000.000000,493784000.000000,,,3930586000.000000
764622,PINNACLE WEST CAPITAL CORP,2012-12-31,1075,31/12/2012,/2012/764622_10K_2012_0001104659-13-012982.json,True,Yes,False,train,,,,2013-02-22,764622__2012,[],2013,0001104659-13-012982,10-K,a12-28943_110k.htm,1,128,3301804000.000000,,,404336000.000000,884769000.000000,1606000.000000,6831000.000000,237317000.000000,4200000.000000,413164000.000000,3.480000,3.450000,,13379615000.000000,1005726000.000000,71257000.000000,26202000.000000,1083542000.000000,3340000.000000,218096000.000000,9416754000.000000,124939000.000000,4994696000.000000,3199088000.000000,4994696000.000000,4994696000.000000,1171122000.000000,1099000.000000,170000.000000,1171122000.000000,481262000.000000,,,4102289000.000000
764622,PINNACLE WEST CAPITAL CORP,2013-12-31,1075,31/12/2013,/2013/764622_10K_2013_0001104659-14-012068.json,True,Yes,False,train,,,,2014-02-21,764622__2013,[],2014,0001104659-14-012068,10-K,a13-25897_110k.htm,1,26,3454628000.000000,,,415708000.000000,924727000.000000,1704000.000000,7994000.000000,230591000.000000,11261000.000000,439966000.000000,3.690000,3.660000,,13508686000.000000,1043609000.000000,76388000.000000,9526000.000000,1618644000.000000,3203000.000000,221682000.000000,9900245000.000000,130998000.000000,99273000.000000,540424000.000000,99273000.000000,4194470000.000000,1153307000.000000,2059000.000000,299000.000000,1153307000.000000,492322000.000000,,,4340460000.000000
764622,PINNACLE WEST CAPITAL CORP,2014-12-31,1075,31/12/2014,/2014/764622_10K_2014_0000764622-15-000013.json,True,Yes,False,train,,,,2015-02-20,764622__2014,[],2015,0000764622-15-000013,10-K,pnw12311410-k.htm,1,922,3491632000.000000,,,417358000.000000,908025000.000000,9608000.000000,2883000.000000,220705000.000000,18652000.000000,423696000.000000,3.590000,3.580000,,14313532000.000000,973435000.000000,129808000.000000,7604000.000000,1559143000.000000,3094000.000000,218889000.000000,10145312000.000000,140613000.000000,130549000.000000,383570000.000000,130549000.000000,4367493000.000000,1099627000.000000,-347000.000000,161000.000000,1099627000.000000,496487000.000000,44712000.000000,,4519102000.000000
764622,PINNACLE WEST CAPITAL CORP,2015-12-31,1075,31/12/2015,/2015/764622_10K_2015_0000764622-16-000087.json,True,Yes,False,test,,,,2016-02-19,764622__2015,[],2016,0000764622-16-000087,10-K,pnw2015123110-k.htm,1,823,3495443000.000000,,,494422000.000000,868377000.000000,621000.000000,4932000.000000,237720000.000000,18013000.000000,456190000.000000,3.940000,3.920000,,15028258000.000000,890516000.000000,149555000.000000,39488000.000000,1442317000.000000,3125000.000000,234234000.000000,10628138000.000000,138600000.000000,136078000.000000,357580000.000000,136078000.000000,4583917000.000000,1094327000.000000,3184000.000000,1000.000000,1094327000.000000,571664000.000000,83798000.000000,,4719457000.000000
764622,PINNACLE WEST CAPITAL CORP,2016-12-31,1075,31/12/2016,/2016/764622_10K_2016_0000764622-17-000010.json,True,Yes,False,test,,,,2017-02-24,764622__2016,[],2017,0000764622-17-000010,10-K,pnw2016123110-k.htm,1,705,3498682000.000000,,,485829000.000000,911319000.000000,901000.000000,3541000.000000,236411000.000000,27704000.000000,461527000.000000,3.970000,3.950000,,16004253000.000000,822219000.000000,94410000.000000,8881000.000000,1292946000.000000,3037000.000000,253979000.000000,11371788000.000000,138964000.000000,99899000.000000,125000000.000000,99899000.000000,4803622000.000000,1023390000.000000,18651000.000000,0.000000,1023390000.000000,565011000.000000,114855000.000000,,4935912000.000000
764622,PINNACLE WEST CAPITAL CORP,2017-12-31,1075,31/12/2017,/2017/764622_10K_2017_0000764622-18-000018.json,True,Yes,False,test,,,,2018-02-23,764622__2017,[],2018,0000764622-18-000018,10-K,pnw2017123110-k.htm,1,592,3565296000.000000,,,534118000.000000,924443000.000000,4006000.000000,6660000.000000,258272000.000000,29478000.000000,507949000.000000,4.370000,4.350000,,17019082000.000000,1016288000.000000,172451000.000000,13892000.000000,1197852000.000000,2513000.000000,264012000.000000,11669526000.000000,148946000.000000,100086000.000000,82000000.000000,100086000.000000,5006690000.000000,1118036000.000000,19078000.000000,0.000000,1118036000.000000,610629000.000000,130404000.000000,,5135730000.000000
764622,PINNACLE WEST CAPITAL CORP,2018-12-31,1075,31/12/2018,/2018/764622_10K_2018_0000764622-19-000019.json,True,Yes,False,test,,,,2019-02-22,764622__2018,[],2019,0000764622-19-000019,10-K,pnw2018123110-k.htm,1,507,3691247000.000000,,,1076116000.000000,1036744000.000000,24896000.000000,9497000.000000,133902000.000000,109040000.000000,530540000.000000,4.560000,4.540000,,17664202000.000000,924991000.000000,129738000.000000,5766000.000000,1648964000.000000,4069000.000000,269065000.000000,12370614000.000000,154819000.000000,165876000.000000,500000000.000000,165876000.000000,5222915000.000000,1277144000.000000,-1941000.000000,-92446000.000000,1277144000.000000,650955000.000000,132620000.000000,,5348705000.000000
764622,PINNACLE WEST CAPITAL CORP,2019-12-31,1075,31/12/2019,/2019/764622_10K_2019_0000764622-20-000017.json,True,Yes,False,test,,,,2020-02-21,764622__2019,[],2020,0000764622-20-000017,10-K,pnw2019123110-kfinal.htm,1,411,3471209000.000000,,,590929000.000000,941616000.000000,50263000.000000,5888000.000000,-15773000.000000,86803000.000000,557813000.000000,4.790000,4.770000,,18479247000.000000,1030030000.000000,133070000.000000,10283000.000000,2078365000.000000,8171000.000000,331091000.000000,13198435000.000000,144899000.000000,234912000.000000,800000000.000000,234912000.000000,5430648000.000000,956726000.000000,-11452000.000000,178768000.000000,956726000.000000,664140000.000000,,,5553188000.000000
